City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
shawa,3/31/2018,,,,,50.75,,1.1,,,0,0,0,,
shawa,4/1/2018,,,,,87.87,,1.37,,30.84,0,0,0,,
shawa,4/2/2018,,,,,62.32,,1.27,,90.35,0,0,0,,
shawa,4/3/2018,,,,,65.69,,1.32,,,0,0,0,,
shawa,4/4/2018,,,,,49.2,,1.16,,,0,0,0,,
shawa,4/5/2018,,,,,62.54,,1.23,,,0,0,0,,
shawa,4/6/2018,,,,,81.13,,1.29,,,0,0,0,,
shawa,4/7/2018,,,,,83.74,,1.29,,,0,0,0,,
shawa,4/8/2018,,,,,98.44,,1.44,,,0,0,0,,
shawa,4/9/2018,,,,,111.33,,1.55,,,0,0,0,,
shawa,4/10/2018,,,,,60.39,,1.36,,,1.44,1.32,0.66,,
shawa,4/11/2018,,,,,76.87,,1.37,,,0,0,0,,
shawa,4/12/2018,,,,,44.32,,1.31,11.18,3.92,0,0,0,,
shawa,4/13/2018,,,,,55.5,,1.34,,,0,0,0,,
shawa,4/14/2018,,,,,52.03,,1.32,,,0,0,0,,
shawa,4/15/2018,,,,,37.38,,1.28,,,0,0,0,,
shawa,4/16/2018,,,,,40.71,,1.29,,,0,0,0,,
shawa,4/17/2018,,,,,56.06,,1.44,,,1.87,1.21,0.71,,
shawa,4/18/2018,,,,,42.79,,1.44,,,0.22,1.14,0.19,,
shawa,4/19/2018,,,,,65.51,,1.47,,,0.26,2.04,0.82,,
shawa,4/20/2018,,,,,76.67,,1.37,,,0.24,2.39,2.51,,
shawa,4/21/2018,,,,,104.79,,1.48,,,0.24,1.59,0.65,,
shawa,4/22/2018,,,,,,,,,,,,,,
shawa,4/23/2018,,,,,,,,,,,,,,
shawa,4/24/2018,,,,,0,,0,,,0,0,0,,
shawa,4/25/2018,,,18.99,,50.74,,1.83,,41.42,0.09,0.59,0.4,,
shawa,4/26/2018,25.5,58.53,73.45,20.08,110.9,,1.96,30.86,46.37,0.23,1.44,0.45,,
shawa,4/27/2018,,,,,,,,,,,,,,
shawa,4/28/2018,,,,,,,,,,,,,,
shawa,4/29/2018,,,,,,,,,,,,,,
shawa,4/30/2018,,,,,,,,,,,,,,
shawa,5/1/2018,,,,,,,,,,,,,,
shawa,5/2/2018,,,,,,,,,,,,,,
shawa,5/3/2018,,,,,,,,,,,,,,
shawa,5/4/2018,,,,,,,,,,,,,,
shawa,5/5/2018,,,,,,,,,,,,,,
shawa,5/6/2018,16.74,,16.21,17.31,33.53,,1.29,25.48,43.73,0.12,,,,
shawa,5/7/2018,18.44,,23.53,22.6,46.03,,1.3,22,34,0.29,,,73,Satisfactory
shawa,5/8/2018,18.07,48.8,34.2,29.98,64.12,,1.36,19.58,35.44,0.35,,,82,Satisfactory
shawa,5/9/2018,18.55,62.07,34.5,28.9,63.4,,1.35,18.59,35.91,0.44,,,84,Satisfactory
shawa,5/10/2018,22.57,67.03,22.38,23.46,45.81,,1.3,21.3,37.26,0.32,,,77,Satisfactory
shawa,5/11/2018,23.57,71.8,21.08,25.71,46.8,,1.26,24.83,36.59,0.44,,,73,Satisfactory
shawa,5/12/2018,31.18,91.26,15.99,20.17,36.18,,1.23,25.71,33.41,0.24,,,86,Satisfactory
shawa,5/13/2018,24.22,79.1,36.41,30.02,66.43,,1.36,21.32,39.09,0.62,,,90,Satisfactory
shawa,5/14/2018,21.81,44.13,16.06,18.5,34.55,,1.25,22.25,36.71,0.35,,,70,Satisfactory
shawa,5/15/2018,14.93,52.51,15.19,18.23,33.43,,1.22,20.01,35.06,0.5,,,64,Satisfactory
shawa,5/16/2018,17.86,45.85,15.68,20.33,36.02,,1.21,20.6,30.81,0.46,,,64,Satisfactory
shawa,5/17/2018,24.73,74.2,14.94,18.24,33.18,,1.25,15.89,40.12,0.49,,,66,Satisfactory
shawa,5/18/2018,24.09,72.98,26.7,28.27,53.35,,1.27,20.46,39.23,0.68,,,85,Satisfactory
shawa,5/19/2018,23.97,88.35,25.5,23.79,49.3,,1.32,24.61,34.83,0.5,,,83,Satisfactory
shawa,5/20/2018,20.7,81.14,26.5,21.97,48.48,,1.34,22.61,45.24,0.35,,,90,Satisfactory
shawa,5/21/2018,19.01,79.33,14.42,19.69,34.1,,1.27,24.7,43.26,0.63,,,76,Satisfactory
shawa,5/22/2018,21.85,89.75,22.2,25.23,47.43,,1.32,22.67,44.85,0.63,,,90,Satisfactory
shawa,5/23/2018,24.32,93.09,14.02,15.9,31.4,,1.31,23.83,53.32,0.38,,,81,Satisfactory
shawa,5/24/2018,22.76,88.41,,,28.02,,1.19,20.43,50.68,0.49,,,92,Satisfactory
shawa,5/25/2018,15.38,56.32,,,23.02,,1.06,20.99,49.28,0.64,,,75,Satisfactory
shawa,5/26/2018,18.58,66.74,,,24.14,,1.09,22.34,50.69,0.3,,,51,Satisfactory
shawa,5/27/2018,15.53,18.64,,,27.73,,1.23,26.74,159.18,0.26,,,61,Satisfactory
shawa,5/28/2018,17.17,,,,104.17,,1.14,23.07,91.34,0.32,,,118,Moderate
shawa,5/29/2018,22.54,,,,78.73,,1.16,19.44,72.08,0.34,,,115,Moderate
shawa,5/30/2018,18.79,,,,44.37,,1.16,20.83,58.76,0.42,,,83,Satisfactory
shawa,5/31/2018,20.14,,,,38.76,,1.18,20.35,50.01,0.34,,,69,Satisfactory
shawa,6/1/2018,24.8,,,,48.35,,1.2,17.29,37.89,0.22,,,75,Satisfactory
shawa,6/2/2018,19.38,,,,47.49,,1.46,20.91,45.83,0.47,,,84,Satisfactory
shawa,6/3/2018,18.68,,,,63.7,,1.74,25.18,43.54,0.45,,,98,Satisfactory
shawa,6/4/2018,19.98,,,,47.38,,1.46,24.02,41.12,0.67,,,82,Satisfactory
shawa,6/5/2018,26.85,,,,73.12,,1.62,25.77,41.46,0.44,,,105,Moderate
shawa,6/6/2018,17.66,,,,36.88,,1.07,27.29,52.91,0.42,,,77,Satisfactory
shawa,6/7/2018,45.54,,,,56.91,,1.28,27.62,39.81,0.51,,,78,Satisfactory
shawa,6/8/2018,17.79,,,,53.24,,1.26,26.8,38.99,0.63,,,86,Satisfactory
shawa,6/9/2018,19.26,,,,95.53,,1.43,30.11,42.27,0.51,,,72,Satisfactory
shawa,6/10/2018,6.2,,,,17.43,,1.04,26.72,45.84,0.27,,,,
shawa,6/11/2018,12.89,,,,17.48,,1,26.73,41.42,0.29,,,55,Satisfactory
shawa,6/12/2018,18.02,,,,21.61,,1.05,26.76,45.42,0.37,,,56,Satisfactory
shawa,6/13/2018,16.97,,,,24.16,,1.03,24.88,41.43,16.24,,,56,Satisfactory
shawa,6/14/2018,19.16,,,,33.52,,1.05,21.68,36.74,0.43,,,59,Satisfactory
shawa,6/15/2018,19.64,,,,42.76,,1.1,22.22,33.69,0.24,,,77,Satisfactory
shawa,6/16/2018,17.02,57.08,,,106,,1.44,29.82,32.68,0.71,,,101,Moderate
shawa,6/17/2018,16.94,70.7,,,111.55,,1.52,23.46,29.05,0.59,,,118,Moderate
shawa,6/18/2018,10.87,31.4,30.83,20.73,74.79,,1.45,24.73,30.8,1.04,,,125,Moderate
shawa,6/19/2018,15.87,43.53,30.34,27.43,57.08,,1.4,20.43,35.72,0.75,,,88,Satisfactory
shawa,6/20/2018,25.71,97.45,34.53,19.74,54.28,,1.42,19.86,39.04,0.51,,,82,Satisfactory
shawa,6/21/2018,22.86,82.67,12.38,9.35,21.72,,1.15,17.32,40.96,0.39,,,71,Satisfactory
shawa,6/22/2018,18.09,70.66,11.86,8,19.87,,1.19,18.99,44.93,0.63,,,75,Satisfactory
shawa,6/23/2018,17.52,61.23,41.22,22.69,63.92,,1.45,20.7,35.33,0.69,,,89,Satisfactory
shawa,6/24/2018,10.53,41.27,28.12,21.7,49.82,,1.35,19.23,38.32,0.51,,,91,Satisfactory
shawa,6/25/2018,13.38,55.71,13.15,9.81,22.96,,1.19,18.61,48.68,0.36,,,77,Satisfactory
shawa,6/26/2018,22.06,75.33,14.66,7.29,21.95,,1.17,18.95,33.79,0.39,,,68,Satisfactory
shawa,6/27/2018,18.54,71,12.86,14.83,24.8,,1.21,19.25,34.73,0.33,,,72,Satisfactory
shawa,6/28/2018,19.38,56.8,37.79,29.81,66.97,,1.4,19.79,31.45,0.66,,,80,Satisfactory
shawa,6/29/2018,18.39,67.13,58.8,23.55,82.36,,1.72,20.16,34.69,1.02,,,109,Moderate
shawa,6/30/2018,16.59,66.72,28.83,20.94,49.77,,1.49,16.63,28.51,0.62,,,78,Satisfactory
shawa,7/1/2018,13,48.23,28.19,21.22,49.41,,1.49,19.4,22.08,0.82,,,88,Satisfactory
shawa,7/2/2018,13.78,48.89,30.97,22.09,53.06,,1.37,15.46,22.38,0.55,,,77,Satisfactory
shawa,7/3/2018,18.5,65.24,37.75,25.39,63.13,,1.49,18.02,26.45,0.54,,,89,Satisfactory
shawa,7/4/2018,14.71,52.86,11.34,13.29,24.63,,1.17,15.13,29.09,0.27,,,75,Satisfactory
shawa,7/5/2018,14.11,73.45,11.07,13.32,24.39,,1.19,13.5,27.65,0.5,,,68,Satisfactory
shawa,7/6/2018,14.53,70.33,10.98,15.53,26.52,,1.17,12.65,26.26,0.41,,,72,Satisfactory
shawa,7/7/2018,12.84,56.35,17.38,22.11,38.35,,1.27,12.79,28.19,0.4,,,73,Satisfactory
shawa,7/8/2018,,,36.66,35.28,,,1.41,,,0.56,,,74,Satisfactory
shawa,7/9/2018,12.96,38.84,48.72,32.45,130.77,,1.52,17.77,24.24,0.62,,,,
shawa,7/10/2018,12.8,46.86,13.53,19.41,32.94,,1.19,14.35,34.86,0.74,,,,
shawa,7/11/2018,18.15,71.77,10.39,16.33,26.73,,1.17,14.69,27.8,0.42,,,67,Satisfactory
shawa,7/12/2018,15.31,69.04,10.59,16.32,26.92,,1.16,12.03,24.34,0.5,,,68,Satisfactory
shawa,7/13/2018,14.72,82.21,11.01,17.39,28.4,,1.23,11.33,25.82,0.5,,,72,Satisfactory
shawa,7/14/2018,19.26,93.35,10.72,16.22,26.96,,1.2,11.48,26.07,1.25,,,84,Satisfactory
shawa,7/15/2018,13.43,89.58,9.86,15.37,25.24,,1.16,11.5,33.28,0.58,,,60,Satisfactory
shawa,7/16/2018,15.67,77.37,10.53,16.43,26.96,,1.17,11.43,30.01,0.46,,,69,Satisfactory
shawa,7/17/2018,16.43,72.12,10.75,16.38,27.14,,1.22,11.99,28.73,0.52,,,80,Satisfactory
shawa,7/18/2018,23.32,60.58,9.09,17.66,26.75,,1.25,11.67,25.99,0.67,,,70,Satisfactory
shawa,7/19/2018,46.76,73.6,4.55,14.7,19.23,,1.2,9.71,24.56,0.72,,,82,Satisfactory
shawa,7/20/2018,16.52,67.74,10.53,18.31,28.85,,1.24,11.57,27.49,0.71,,,70,Satisfactory
shawa,7/21/2018,15,65.59,10.13,16.98,27.11,,1.04,12.14,29.34,0.6,,,66,Satisfactory
shawa,7/22/2018,15.37,58.9,10.26,16.35,26.61,,1.02,11.8,24.89,0.74,,,62,Satisfactory
shawa,7/23/2018,14.24,56.91,11.01,17.29,28.31,,1.07,11.66,26.77,0.24,,,63,Satisfactory
shawa,7/24/2018,15.24,53.79,13.13,16.18,29.31,,1.1,13.08,18.72,0.51,,,61,Satisfactory
shawa,7/25/2018,16.28,54.45,12.84,14.54,27.38,,1.05,12.86,22.01,0.59,,,61,Satisfactory
shawa,7/26/2018,15.88,62.28,16.02,13.72,29.75,,1.15,12.88,21.87,0.57,,,60,Satisfactory
shawa,7/27/2018,13.23,52.16,13.76,12.4,26.17,,1.14,12.25,22.52,0.53,,,63,Satisfactory
shawa,7/28/2018,14.11,53.33,15.2,12.74,27.95,,1.14,13.07,22.15,0.39,,,62,Satisfactory
shawa,7/29/2018,13.39,52.3,18.68,13.83,32.49,,1.05,14.99,21.91,0.44,,,62,Satisfactory
shawa,7/30/2018,15.45,50.4,14.19,11.65,25.84,,1.15,12.34,21.34,0.67,,,64,Satisfactory
shawa,7/31/2018,16.22,61.49,8.42,15.83,24.25,,1.23,9.29,24.03,0.39,,,44,Good
shawa,8/1/2018,14.71,65.57,8.07,15.46,23.54,,1.16,10.08,23.69,0.44,,,64,Satisfactory
shawa,8/2/2018,14.87,56.31,11.9,32.71,45.5,,1.2,20.19,33.07,1.02,,,84,Satisfactory
shawa,8/3/2018,17.72,48.66,12.25,48.29,58.01,,1.18,24.59,18.65,0.32,,,75,Satisfactory
shawa,8/4/2018,10.36,44.69,12.66,20.48,27.66,,1.19,10.93,28.24,0.27,,,65,Satisfactory
shawa,8/5/2018,9.21,41.44,15.48,22.23,37.71,,1.17,15.38,27.3,0.3,,,64,Satisfactory
shawa,8/6/2018,11.21,43.37,16.13,14.63,30.76,,1.2,12.42,27.19,0.36,,,66,Satisfactory
shawa,8/7/2018,12.65,51.97,14.45,20.24,34.7,,1.21,9.22,28.15,0.42,,,66,Satisfactory
shawa,8/8/2018,13.33,54.43,12.68,20.09,32.78,,1.2,9.64,26.99,0.29,,,67,Satisfactory
shawa,8/9/2018,11.61,46.49,13.13,31.78,44.92,,1.21,12.06,32.95,0.19,,,67,Satisfactory
shawa,8/10/2018,12.59,48.67,13.29,20.2,33.44,,1.22,10.6,35.23,0.3,,,69,Satisfactory
shawa,8/11/2018,11.7,40.69,14.08,21.17,35.26,,1.24,11.08,39.1,0.31,,,67,Satisfactory
shawa,8/12/2018,9.7,42.34,12.42,20.86,33.28,,1.22,11.92,38.31,0.29,,,67,Satisfactory
shawa,8/13/2018,12.94,45.15,13.18,17.76,30.93,,1.14,9.21,37.65,0.39,,,68,Satisfactory
shawa,8/14/2018,80.13,64.24,15.43,20.85,36.28,,0.91,11.77,39.5,0.33,,,107,Moderate
shawa,8/15/2018,26.83,90.14,16.22,22.03,38.26,,1.12,14.45,44.31,0.31,,,93,Satisfactory
shawa,8/16/2018,26.49,91.07,15.76,22.23,38,,1.1,11.49,41.44,0.43,,,90,Satisfactory
shawa,8/17/2018,23.72,74.6,14.51,21.08,35.6,,1.09,11.53,41.28,0.34,,,83,Satisfactory
shawa,8/18/2018,24.15,73.99,16.42,23.64,40.06,,1.06,14.13,41.67,0.33,,,74,Satisfactory
shawa,8/19/2018,22.94,84.4,15.52,19.22,34.74,,1.02,11.74,44.15,0.33,,,76,Satisfactory
shawa,8/20/2018,26.68,75.24,17.67,20.96,38.63,,0.99,11.84,37.31,0.32,,,81,Satisfactory
shawa,8/21/2018,30.76,69.36,18.75,24.6,43.35,,1.02,13.7,46.32,0.33,,,95,Satisfactory
shawa,8/22/2018,25.47,61.36,14.19,22.08,36.26,,1.03,15.21,47.18,0.38,,,64,Satisfactory
shawa,8/23/2018,23.11,62.32,16.75,26.84,43.6,,1.01,15.22,45.22,0.28,,,65,Satisfactory
shawa,8/24/2018,18.94,53.7,14.7,26.94,41.59,,1.18,12.06,48.58,0.25,,,65,Satisfactory
shawa,8/25/2018,25.28,55.95,14.09,26.13,40.23,,1.33,14.85,49.66,0.28,,,70,Satisfactory
shawa,8/26/2018,23.62,54.02,14.61,24.89,39.51,,1.36,14.8,55.14,0.5,,,72,Satisfactory
shawa,8/27/2018,26.46,65.51,36.47,30.42,66.89,,1.44,14.13,49.99,0.47,,,77,Satisfactory
shawa,8/28/2018,30.97,75.3,22.59,33.37,55.98,,1.39,9.51,54.83,0.4,,,100,Satisfactory
shawa,8/29/2018,28.58,70.91,10.63,32.46,43.09,,1.31,7.65,45.71,0.29,,,77,Satisfactory
shawa,8/30/2018,26.49,67.74,9.12,31.34,40.48,,1.29,11.08,47.01,0.47,,,71,Satisfactory
shawa,8/31/2018,25.69,61.92,12.02,29.3,41.33,,1.31,11.4,48.2,0.35,,,70,Satisfactory
shawa,9/1/2018,28.24,71.66,14.73,27.72,42.45,,1.31,13.66,44.98,0.3,,,71,Satisfactory
shawa,9/2/2018,24.03,56.21,13.42,25.98,39.41,,1.32,12.45,47.94,0.41,,,70,Satisfactory
shawa,9/3/2018,26.35,57.69,15.1,23.5,38.61,,1.31,15.45,49.4,0.29,,,69,Satisfactory
shawa,9/4/2018,23.49,54.7,17.67,20.7,38.38,,1.31,14.73,42.47,0.39,,,70,Satisfactory
shawa,9/5/2018,22.67,56.3,13.13,24.62,37.66,,1.23,14.35,46.98,0.39,,,68,Satisfactory
shawa,9/6/2018,25.5,60.73,10.1,26.53,35.96,,0.98,13.51,43.64,0.28,,,60,Satisfactory
shawa,9/7/2018,27.31,67.46,14.55,31.49,46.03,,0.97,15.23,39.31,0.42,,,65,Satisfactory
shawa,9/8/2018,26.77,64.56,13.03,30.32,43.35,,0.99,15.65,42.69,0.37,,,67,Satisfactory
shawa,9/9/2018,24.28,67.13,18.89,31.12,49.99,,1.1,16.27,39.83,0.97,,,70,Satisfactory
shawa,9/10/2018,21.84,63.71,55.28,26.24,80.08,,1.27,12.41,24.91,1.3,,,84,Satisfactory
shawa,9/11/2018,26.76,72.02,51.88,23.19,74.94,,1.55,13.9,22.46,0.99,,,106,Moderate
shawa,9/12/2018,21.64,53.58,31.75,21.46,53.21,,1.41,11.85,23.67,0.77,,,89,Satisfactory
shawa,9/13/2018,19.28,48.32,34.93,21.2,56.14,,1.44,17.7,25.68,0.84,,,82,Satisfactory
shawa,9/14/2018,23.52,57.14,37.65,22.87,60.46,,1.57,18.26,27.03,1.04,,,89,Satisfactory
shawa,9/15/2018,22.09,67.31,31.31,24.76,56.08,,1.77,17.79,30.62,1.83,,,102,Moderate
shawa,9/16/2018,25.6,76.8,29.74,25.68,55.42,,1.77,16.75,33.62,1.53,,,103,Moderate
shawa,9/17/2018,20.37,68,27.73,21.88,49.61,,1.62,13.13,30.21,0.91,,,93,Satisfactory
shawa,9/18/2018,25.51,78.16,30.13,22.65,52.76,,1.58,10.78,30.93,0.79,,,93,Satisfactory
shawa,9/19/2018,17.68,55.13,20.54,23.5,44.02,,1.39,10.29,28.35,0.54,,,78,Satisfactory
shawa,9/20/2018,25.44,91.8,33.4,26.19,59.59,,1.7,11.93,37.93,0.84,,,100,Satisfactory
shawa,9/21/2018,42.73,114.46,38.25,28.18,66.41,,1.92,14.14,43.7,1.41,,,113,Moderate
shawa,9/22/2018,31.22,59.71,16.24,21.98,38.19,,1.35,17.08,49.13,0.55,,,80,Satisfactory
shawa,9/23/2018,35.95,66.06,22.8,25.3,48.11,,1.5,18.69,45.84,0.56,,,82,Satisfactory
shawa,9/24/2018,33.06,70.44,33.91,23.98,57.89,,1.6,14.82,46.51,1.18,,,104,Moderate
shawa,9/25/2018,33.86,77.88,26.2,25.06,51.09,,1.55,14.14,36.72,0.62,,,92,Satisfactory
shawa,9/26/2018,32.52,71.2,22.16,29.12,51.22,,1.57,15.17,38.59,0.65,,,91,Satisfactory
shawa,9/27/2018,37.21,76.15,40.21,33.05,73.08,,1.58,13.64,49.45,0.84,,,90,Satisfactory
shawa,9/28/2018,44.86,107.68,51.26,37.4,88.2,,2,15.19,50.39,2.15,,,108,Moderate
shawa,9/29/2018,44.05,112.39,41.92,31.84,73.78,,1.94,17.12,47.98,1.42,,,106,Moderate
shawa,9/30/2018,54.77,141.2,44.46,32.42,76.87,,2.32,20.79,55.94,1.61,,,122,Moderate
shawa,10/1/2018,49.35,130.79,40.14,31.92,71.83,,2.21,16.35,46.39,2.06,,,128,Moderate
shawa,10/2/2018,49.52,116.69,44.32,36.92,81.23,,2,15.18,49.69,1.49,,,111,Moderate
shawa,10/3/2018,50.87,122.42,25.36,34,59.36,,1.95,15.28,60.44,1.86,,,122,Moderate
shawa,10/4/2018,43.4,99.57,23.44,29.79,53.24,,2.09,18.74,47.73,1.59,,,110,Moderate
shawa,10/5/2018,42.12,103.91,33.2,29.9,63.09,,2.14,15.77,41.95,1.69,,,106,Moderate
shawa,10/6/2018,48.16,122.98,39.6,29.55,69.14,,2.13,16.84,41.35,1.57,,,117,Moderate
shawa,10/7/2018,54.76,118.68,30.75,31.68,62.43,,1.89,22.58,52.25,1.03,,,112,Moderate
shawa,10/8/2018,48.6,106.14,24.79,31.1,55.91,,1.76,20.49,64.18,2.08,,,109,Moderate
shawa,10/9/2018,45.06,100.44,22.78,24.85,47.6,,1.75,20.02,66.08,1.72,,,103,Moderate
shawa,10/10/2018,42.82,100.02,31.63,27.69,57.87,,1.69,18.62,59.75,0.98,,,104,Moderate
shawa,10/11/2018,34.35,89.58,37.28,21.34,58.63,,1.66,16.7,66.49,0.74,,,100,Satisfactory
shawa,10/12/2018,44.57,118.82,35.41,31.55,66.67,,1.76,17.23,65.46,0.96,,,105,Moderate
shawa,10/13/2018,54.92,167.05,37.1,28.09,65.19,,1.91,17.81,74.19,1.74,,,136,Moderate
shawa,10/14/2018,48.18,166.65,43.01,30.08,73.09,,2.18,18.99,49.91,2.47,,,149,Moderate
shawa,10/15/2018,49.42,153.48,47.95,32.3,80.26,,2.34,20.27,51.95,1.86,,,135,Moderate
shawa,10/16/2018,54.25,158.76,48.94,33.31,82.26,,2.41,20.25,52.22,2.25,,,142,Moderate
shawa,10/17/2018,46.14,129.95,44.23,31.55,75.79,,1.96,18.33,52.39,3.02,,,130,Moderate
shawa,10/18/2018,26.07,71.72,42.65,29.06,71.72,,1.7,19.8,58.18,2.79,,,132,Moderate
shawa,10/19/2018,49.65,137.14,37.8,24.75,62.56,,1.54,25.03,71.31,0.78,,,150,Moderate
shawa,10/20/2018,48.89,120.56,31.76,26.09,57.87,,1.62,16.53,39.44,0.88,,,,
shawa,10/21/2018,,,,,,,,,,,,,,
shawa,10/22/2018,65.55,158.76,32.18,19.15,51.33,,1.81,17.61,38.03,0.8,,,,
shawa,10/23/2018,30.7,91.46,33.47,18.44,51.91,,1.72,18.53,23.99,0.8,,,,
shawa,10/24/2018,45.04,153.14,41.17,19.69,60.86,,2.38,20.83,25.53,1.28,,,123,Moderate
shawa,10/25/2018,52.53,166.96,45.57,19.54,65.11,,2.59,21.41,26.01,1.43,,,146,Moderate
shawa,10/26/2018,39.38,115.93,35.15,19.51,54.67,,1.93,19.11,24.46,1.16,,,118,Moderate
shawa,10/27/2018,54,172.6,40.88,21.46,62.35,,2.65,21.75,27.42,2.39,,,136,Moderate
shawa,10/28/2018,,,,,,,,,,,,,144,Moderate
shawa,10/29/2018,34.62,96.44,29.83,26.33,56.17,,1.75,19.64,40.74,0.84,,,,
shawa,10/30/2018,36.32,109.1,48.67,36.88,86.04,,1.87,18,32.52,1.04,,,110,Moderate
shawa,10/31/2018,41.76,111.56,36.52,38.88,75.41,,1.95,16.61,37.97,0.96,,,106,Moderate
shawa,11/1/2018,49.85,138.28,66.92,60.47,127.38,,2.1,16.34,39.87,2.77,,,141,Moderate
shawa,11/2/2018,41.8,120.59,61.25,58.64,119.9,,2.02,18.88,44.23,2.3,,,138,Moderate
shawa,11/3/2018,40.22,100.16,50.57,50.71,101.3,,1.95,14.27,41.95,2.07,,,132,Moderate
shawa,11/4/2018,37.39,78.33,27.56,30.41,57.99,,1.71,13.1,55.14,1.89,,,100,Satisfactory
shawa,11/5/2018,34.93,68.37,29.87,35.62,65.45,,1.74,19.92,43.27,1.72,,,102,Moderate
shawa,11/6/2018,65.23,152.2,52.23,41.32,93.55,,2.14,28.32,47.33,2.52,,,112,Moderate
shawa,11/7/2018,67.63,164.86,107.2,56.95,164.12,,2.32,28.2,37.62,2.57,,,184,Moderate
shawa,11/8/2018,130.47,276.46,75.54,67.3,142.85,,2.81,40.57,48.41,3.27,,,299,Poor
shawa,11/9/2018,93.59,222.33,94.43,50.06,144.47,,2.76,39.24,45.71,3.26,,,195,Moderate
shawa,11/10/2018,122.18,272.19,128.76,39.76,168.54,,2.92,29.82,64.46,3.84,,,307,Very Poor
shawa,11/11/2018,63.69,157.26,104.41,49,150.06,,2.65,25.82,66.27,3.23,,,179,Moderate
shawa,11/12/2018,56.06,149.49,72.48,44.82,117.3,,2.59,24.89,58.48,3.25,,,146,Moderate
shawa,11/13/2018,51.04,133.23,27.94,29.43,58.83,,2.1,24.14,67.98,2.28,,,123,Moderate
shawa,11/14/2018,48.02,132.29,52.75,37.39,90.14,,2.3,24.71,56.49,2.75,,,132,Moderate
shawa,11/15/2018,49.79,132.08,52.43,49.29,101.75,,2.33,23.56,64.87,2.86,,,122,Moderate
shawa,11/16/2018,51.3,136.44,64.48,59.6,124.09,,2.35,21.75,57.12,2.86,,,147,Moderate
shawa,11/17/2018,56.72,152.93,79.32,56.85,136.18,,2.75,21.46,57.58,3.33,,,150,Moderate
shawa,11/18/2018,65.09,171.12,63.09,42.15,105.25,,2.83,19.25,79.13,3.32,,,153,Moderate
shawa,11/19/2018,,,,,,,,,,,,,145,Moderate
shawa,11/20/2018,73.29,177.92,13.2,24.7,37.89,,2.01,21.46,103,2.09,,,,
shawa,11/21/2018,,,,,,,,,,,,,,
shawa,11/22/2018,64.04,152.7,42.26,110.16,152.42,,2.41,21.59,69.64,2.01,,,,
shawa,11/23/2018,48.49,112.45,38.46,53.66,87.21,,2.35,18.48,57.96,1.09,,,,
shawa,11/24/2018,48.76,141.23,46.23,38.64,84.87,,2.61,21.5,53.93,1.46,,,125,Moderate
shawa,11/25/2018,51.75,171.43,55.21,39.13,94.35,,2.89,21.99,64.37,2.05,,,145,Moderate
shawa,11/26/2018,63.19,179.98,57.34,38.66,96,,3.07,22.39,61.74,2.18,,,169,Moderate
shawa,11/27/2018,57.74,161.37,47.61,50.01,97.62,,2.87,18.53,51.25,1.45,,,143,Moderate
shawa,11/28/2018,55.7,175.73,47.11,49.82,96.93,,2.83,13.92,65.33,2.3,,,149,Moderate
shawa,11/29/2018,53.71,170.39,44.84,39.31,84.16,,2.85,14.99,65.15,2.04,,,146,Moderate
shawa,11/30/2018,56.87,175.08,40.31,37.29,77.61,,2.93,17.34,69.6,2.2,,,158,Moderate
shawa,12/1/2018,62.05,196.83,47.03,41.17,88.2,,3.02,17.4,63.12,2.21,,,154,Moderate
shawa,12/2/2018,62.82,202.58,46.9,36.12,83.02,,2.21,17.88,71.9,2.73,,,172,Moderate
shawa,12/3/2018,76.86,215.08,38.47,43.27,81.73,,1.89,16.39,74.46,2.22,,,174,Moderate
shawa,12/4/2018,65.54,187.09,54.68,60.53,115.22,,2.42,14.82,65.87,1.87,,,168,Moderate
shawa,12/5/2018,72.91,201.08,81.97,68.46,150.46,,3.26,15.46,75.06,2.09,,,163,Moderate
shawa,12/6/2018,70.04,170.19,64.5,56,120.51,,2.63,13.9,49.86,1.91,,,176,Moderate
shawa,12/7/2018,54.61,165.03,44.06,42.91,86.97,,2.06,19.62,44.72,1.75,,,140,Moderate
shawa,12/8/2018,63.47,193.53,47.32,46.77,94.1,,2.34,23.26,50.4,1.7,,,152,Moderate
shawa,12/9/2018,56.9,169.94,28.22,43.94,72.16,,2.12,22.11,50.29,2.04,,,158,Moderate
shawa,12/10/2018,51.82,151.5,21.34,45.25,66.57,,1.79,17.96,49.03,1.38,,,137,Moderate
shawa,12/11/2018,49.73,154.09,27.81,65.26,93.04,,1.91,18.87,43.06,1.28,,,138,Moderate
shawa,12/12/2018,38.67,121.78,32.36,57.01,89.14,,1.81,19.96,40.93,1.27,,,124,Moderate
shawa,12/13/2018,50.03,142.34,28.34,61.56,89.36,,1.81,22.04,45.61,1.46,,,117,Moderate
shawa,12/14/2018,61.98,148.08,47.78,50.13,97.88,,1.81,26.36,35.55,1.05,,,123,Moderate
shawa,12/15/2018,57.49,159.6,40.58,44.05,84.54,,1.87,29.7,38.71,1.01,,,136,Moderate
shawa,12/16/2018,56.54,155.32,30.17,36.6,66.74,,1.8,33.29,43.55,0.94,,,146,Moderate
shawa,12/17/2018,50.82,135.22,36.94,37.73,67.63,,1.7,23.54,43,1.01,,,128,Moderate
